"id","nome","municipio","uf","responsabilidade","logradouro","termo_convenio","problema_detectado"
"1016246","Creche Tipo C - São João da Fronteira - PI","São João da Fronteira","PI","Municipal","rua projetada","9999/2014","atrasada"
"1004507","Vila Nova - São João da Ponta - PA","São João da Ponta","PA","Municipal","rua projetada - sem nome","17543/2014","atrasada"
"28341","700335/11 - Espaço Educativo Rural - Boa Vistinha - São João da Ponte/MG","São João da Ponte","MG","Municipal",NA,"700335/2011","atrasada; sem endereço"
"28346","700335/11 - Espaço Educativo Rural - Vereda Viana - São João da Ponte/MG","São João da Ponte","MG","Municipal",NA,"700335/2011","atrasada; sem endereço"
"1001770","PAC 2 - CRECHE/PRÉ-ESCOLA  001","São João da Ponte","MG","Municipal","rua josé antunes cordeiro","6151/2013","atrasada"
"1013532","ESCOLA MUNICIPAL POVOADO PIO IX - São João da Varjota - PI","São João da Varjota","PI","Municipal","rua projetada s/n","29935/2014","paralisada"
"23774","700374/11 - Proinfância - São João de Iracema/SP","São João de Iracema","SP","Municipal",NA,"700374/2011","sem endereço"
"19052","escola proinfância","São João de Pirabas","PA","Municipal","avenida pescada amarela","1547/2011","paralisada"
"1010200","Escola Caic - São João del Rei - MG","São João del Rei","MG","Municipal","avenida brasil","19650/2014","atrasada"
"1002819","Apinajé - São João do Araguaia - PA","São João do Araguaia","PA","Municipal","rua da ladeira - vila apinagés","17545/2014","paralisada"
"1010049","Do Carmo - São João do Araguaia - PA","São João do Araguaia","PA","Municipal","vicinal fortaleza","22336/2014","paralisada"
"1017169","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - São João do Araguaia - PA","São João do Araguaia","PA","Municipal","rua che guevara","10773/2014","atrasada"
"1018076","Jose Martins Ferreira - São João do Araguaia - PA","São João do Araguaia","PA","Municipal","rua do arame","32218/2014","atrasada"
"1017175","LIBERDADE","São João do Arraial","PI","Municipal","rua marcos amaro","10780/2014","paralisada"
"19873","CRECHE MUNICIPAL SAO JOAO DO CARU","São João do Carú","MA","Municipal","rua do campo","1490/2011","paralisada"
"1009564","ESCOLA MUCHINS - São João do Carú - MA","São João do Carú","MA","Municipal","rua principal","22661/2014","paralisada"
"1009565","ESCOLA SANTARÉM - São João do Carú - MA","São João do Carú","MA","Municipal","rua do campo","22661/2014","paralisada"
"1075434","ESCOLA DOIS IRMÃOS - São João do Carú - MA","São João do Carú","MA","Municipal","rua principal","17456/2014","paralisada"
"1075435","ESCOLA VALDIMIRO - São João do Carú - MA","São João do Carú","MA","Municipal","rua principal","17456/2014","paralisada"
"1370","700022 - Escola de Educação Inf - São João do Jaguaribe/CE","São João do Jaguaribe","CE","Municipal","rua daniel rodrigues","700022/2008","paralisada"
"8415","656400 - Esc. Educ. Infantil - Tipo B - SAO JOAO DO PACUI /MG","São João do Pacuí","MG","Municipal","rua b com antônio ramos","656400/2009","atrasada"
"1010157","Jatobá - São João dos Patos - MA","São João dos Patos","MA","Municipal","povoado jatobá dos nolêtos","22671/2014","atrasada"
"1017673","Santiago - São João dos Patos - MA","São João dos Patos","MA","Municipal","rua bacuri","32103/2014","paralisada"
"11755","702362 - Esc. Educ. Infantil   Tipo B  - Proinfância - Construção - SÃO JOAQUIM/SC","São Joaquim","SC","Municipal",NA,"702362/2010","sem endereço"
"17900","702422/10 - Escola Padrão MEC - Brasil Prof - São Joaquim/SC","São Joaquim","SC","Estadual",NA,"702422/2010","sem endereço"
"1015541","Centro de Educação Integral São Jorge - São Jorge dOeste - PR","São Jorge d'Oeste","PR","Municipal","rua amandio boareto esquina com rua projetada 1","32133/2014","atrasada"
"1006535","CRECHE LOTEAMENTO LUAR","São José","SC","Municipal","rua aduci arbueis do nascimento","7430/2013","paralisada"
"1061264","Creche Bairro Do Rosário - São José da Varginha - MG","São José da Varginha","MG","Municipal","rua josé moreira de assis","98179/2017","atrasada"
"1016228","Creche do Bairro Nova Vitória - São José da Vitória - BA","São José da Vitória","BA","Municipal","travessa do estacionamento","9886/2014","atrasada"
"13358","703252 - Esc. Educ. Infantil - Tipo B - Proinfância - Construção - SÃO JOSÉ DE CAIANA/PB","São José de Caiana","PB","Municipal",NA,"703252/2010","paralisada; sem endereço"
"29590","Escola do Assentamento Cachoeira","São José de Espinharas","PB","Municipal","assentamento cachoeira","9820/2014","paralisada"
"1016442","ESCOLA NA ZONA URBANA - São José de Espinharas - PB","São José de Espinharas","PB","Municipal","rua antonio gomes da costa","29842/2014","paralisada"
"1009141","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV 008 - São José de Ribamar - MA","São José de Ribamar","MA","Municipal","rua rio grande do sul,qd 07,residencial são josé","7549/2013","atrasada"
"19998","EDUCAÇÃO INFANTIL SÃO JOSÉ DO ALEGRE","São José do Alegre","MG","Municipal","rua vitor ribeiro","1606/2011","paralisada"
"18295","CRECHE DE ITATIAIA","São José do Jacuípe","BA","Municipal","distrito de itatiaia","4021/2013","paralisada"
"1711","710134 - Escola de Educação Infantil - São José do Norte/RS","São José do Norte","RS","Municipal","rua general osório","710134/2008","paralisada"
"28463","701342/11 - EE Urbana- Padrão Estadual - São José do Rio Claro/MT","São José do Rio Claro","MT","Estadual","avenida uruguai","701342/2011","paralisada"
"1016314","ESCOLA INFANTIL - TIPO B 110V","São José do Vale do Rio Preto","RJ","Municipal","rodovia rj 134","10011/2014","atrasada"
"1015465","1-Povoado-Mucunã - São José dos Basílios - MA","São José dos Basílios","MA","Municipal","estrada vicinal","29685/2014","paralisada"
"20106","PROINFANCIA - TIPO B","São José dos Quatro Marcos","MT","Municipal","rua cesar lattes","197/2011","paralisada"
"1013543","POVOADO MANDACARU - São Julião - PI","São Julião","PI","Municipal","rua projetada 1","31448/2014","paralisada"
"19694","Tancredo Neves","São Leopoldo","RS","Municipal","rua seringueira","5830/2013","atrasada"
"1011009","PAC 2 - CRECHE/PRÉ-ESCOLA TIPO B BAIRRO ARROIO DA MANTEGA (Jardim Luciana) - São Leopoldo - RS","São Leopoldo","RS","Municipal","rua rio tietê","8689/2014","atrasada"
"1012846","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001 - São Leopoldo - RS","São Leopoldo","RS","Municipal","av arthur ebling","9014/2014","atrasada"
"1735","710214 -Escola de Educação Infantil - São Lourenço do Sul/RS","São Lourenço do Sul","RS","Municipal","rua são joão","710214/2008","paralisada"
"18908","Proinfância_Espaço Educativo Infantil","São Lourenço do Sul","RS","Municipal",NA,"351/2011","sem endereço"
"20191","Creche Vila Sarney","São Luís","MA","Municipal","vila sarney","4029/2013","paralisada"
"1001180","CRECHE SÃO CRISTOVÃO","São Luís","MA","Municipal","rua do codozinho","5019/2013","paralisada"
"1001181","CRECHE BEQUIMÃO","São Luís","MA","Municipal","rua dercy batista","5019/2013","paralisada"
"1001182","CRECHE SÍTIO SEMED-VILA CONCEIÇÃO","São Luís","MA","Municipal","rua projetada","5019/2013","paralisada"
"1001185","RESIDENCIAL PARAÍSO","São Luís","MA","Municipal","avenida principal","5019/2013","paralisada"
"1002826","CRUZEIRO ST BÁRBARA - São Luís - MA","São Luís","MA","Municipal","rua principal","17462/2014","paralisada"
"1002829","RESIDENCIAL PARAÍSO - São Luís - MA","São Luís","MA","Municipal","avenida principal","17463/2014","paralisada"
"1003792","CRECHE ALEXANDRA TAVARES","São Luís","MA","Municipal","rua boa vista","5806/2013","paralisada"
"1003892","CRECHE RESIDENCIAL 2000","São Luís","MA","Municipal","rua da união","5771/2013","paralisada"
"1012722","CRECHE UFMA","São Luís","MA","Municipal","avenida dos portugueses","8799/2014","paralisada"
"1012723","Creche Vila Bacanga","São Luís","MA","Municipal","avenida dos portugueses","8799/2014","paralisada"
"1014305","Creche Santa Helena","São Luís","MA","Municipal","estrada do quebra pote","9303/2014","paralisada"
"1014307","Vila Romário","São Luís","MA","Municipal","rua betel","9303/2014","paralisada"
"1014308","Creche CARACUEIRA","São Luís","MA","Municipal","rua epitácio cafeteira","9303/2014","paralisada"
"1014311","Itapera","São Luís","MA","Municipal","rua da paz","9303/2014","paralisada"
"1014312","CRECHE LUIZ BACELAR","São Luís","MA","Municipal","rua angélica farias","9302/2014","paralisada"
"1015714","RESIDENCIAL SANTO ANTÔNIO","São Luís","MA","Municipal","rua g, residencial st antonio","9913/2014","paralisada"
"1021919","(UE) Construção do prédio do núcleo de estudo e pesquisa em ruminantes domésticos NEPRD","São Luís","MA","Estadual",NA,"","sem endereço"
"1081121","CRECHE RECANTO VERDE","São Luís","MA","Municipal","rua da floresta","5019/2013","paralisada"
"1081136","CRECHE SÃO RAIMUNDO","São Luís","MA","Municipal","rua 03","9059/2014","paralisada"
"1010186","Vânia Cruz - São Luís de Montes Belos - GO","São Luís de Montes Belos","GO","Municipal","rua vc-06","19736/2014","atrasada"
"1023779","EEEP de SÃO LUIS DO CURU - São Luís do Curu - CE","São Luís do Curu","CE","Estadual","rua sdo","38146/2015","atrasada"
"1005443","CEIM TESOURO DA ILHA","São Mateus","ES","Municipal","avenida hélio farias santos","6727/2013","paralisada"
"1001848","PAC 2 - CRECHE/PRÉ-ESCOLA  004","São Mateus do Maranhão","MA","Municipal","rua benedito moraes","6035/2013","atrasada"
"24322","PAC 2 - CRECHE/PRÉ-ESCOLA  001","São Mateus do Sul","PR","Municipal",NA,"2951/2012","sem endereço"
"1001814","PAC 2 - CRECHE/PRÉ-ESCOLA  002","São Miguel Arcanjo","SP","Municipal","rua conego francisco ribeiro","6178/2013","atrasada"
"1003896","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - São Miguel Arcanjo - SP","São Miguel Arcanjo","SP","Municipal","rua comendador joão cereser","6179/2013","paralisada"
"17380","700230/11 - Es. de Ed. Infantil - São Miguel da Boa Vista/SC","São Miguel da Boa Vista","SC","Municipal","rua edvino schwerz – lote 22 – quadra 8.","700230/2011","paralisada"
"18912","Creche Municipal","São Miguel de Taipu","PB","Municipal","rua rubens lins, con.nova esperança","1675/2011","paralisada"
"1006456","PAC 2 - CRECHE/PRÉ-ESCOLA  003 - São Miguel do Guamá - PA","São Miguel do Guamá","PA","Municipal","av. central,quadra 11, entre sn1 e sn2","7090/2013","atrasada"
"1006598","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - São Miguel do Guamá - PA","São Miguel do Guamá","PA","Municipal","rua do campo","7436/2013","atrasada"
"1006599","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - São Miguel do Guamá - PA","São Miguel do Guamá","PA","Municipal","estrada são miguel s/n com rua são josé.","7436/2013","atrasada"
"1016704","BENEDITO VALENTE - São Miguel do Guamá - PA","São Miguel do Guamá","PA","Municipal","comunidade cristo rei","29817/2014","atrasada"
"17449","700271/11 - Es. de Ed. Infantil - São Miguel do Tocantins/TO","São Miguel do Tocantins","TO","Municipal","rua são pedro.","700271/2011","paralisada"
"1009599","049 CEI SETOR 2304 - São Paulo - SP","São Paulo","SP","Municipal","rua nova irlanda","11571/2014","atrasada"
"1009602","059 CEI SETOR 1106 II - São Paulo - SP","São Paulo","SP","Municipal","rua domingos delgado","11571/2014","atrasada"
"1009611"," 017 CEI SETOR 2406 - São Paulo - SP","São Paulo","SP","Municipal","rua antônio lombardo","11571/2014","atrasada"
"1009619","050 CEI SETOR 4304 III - São Paulo - SP","São Paulo","SP","Municipal","rua carmelo cali","11571/2014","atrasada"
"1009623","023 CEI SETOR 1702 - São Paulo - SP","São Paulo","SP","Municipal","estrada dos mirandas","11571/2014","atrasada"
"1009642","055 CEI SETOR 0505 - São Paulo - SP","São Paulo","SP","Municipal","rua cratéus","11571/2014","atrasada"
"1009650","013 CEI SETOR 3014 - São Paulo - SP","São Paulo","SP","Municipal","rua antônio burlini","11571/2014","atrasada"
"18082","rua 01","São Pedro da Água Branca","MA","Municipal","rua presidente geisel","1868/2011","paralisada"
"1017441","TERRENO MUNICIPAL - São Pedro da Cipa - MT","São Pedro da Cipa","MT","Municipal","avenida osvaldo fulador","29779/2014","atrasada"
"1018349","Espaço da Criança","São Pedro do Ivaí","PR","Municipal","rua goias","32707/2014","paralisada"
"8561","656349 - Esc. Educ. Infantil - Tipo B - São Rafael/RN","São Rafael","RN","Municipal","rua manoel j. oliveira","656349/2009","paralisada"
"24596","CONSTRUÇÃO DE UMA CRECHE TIPO B NO BAIRRO AEROPORTO","São Raimundo Nonato","PI","Municipal","rua projetada nº 01","4009/2013","atrasada"
"24597","CONSTRUÇÃO DE UMA CRECHE TIPO B NO BAIRRO SANTA LUZIA","São Raimundo Nonato","PI","Municipal","rua projetada nº 01","4009/2013","atrasada"
"27366","Comunidade Currais","São Raimundo Nonato","PI","Municipal","rua claúdio ribeiro américo","5951/2014","atrasada"
"1010158","E. M. POVOADO SANTO ANTONIO - São Roberto - MA","São Roberto","MA","Municipal","rua projetada","22673/2014","atrasada"
"1678","700050 - Escola de Educação Infantil - São Romão/MG","São Romão","MG","Municipal","rua diomedes valadares","700050/2008","paralisada"
"1001981","PAC 2 - CRECHE/PRÉ-ESCOLA  001","São Sebastião de Lagoa de Roça","PB","Municipal","rua jose rodrigues couras","10905/2014","paralisada"
"1016229","CRECHE DO BAIRRO DO ALEGRE","São Sebastião do Passé","BA","Municipal","rua principal da central de abastecimento","9887/2014","atrasada"
"1081186","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - São Sepé - RS","São Sepé","RS","Municipal","maria silva simões esquina rua paulo rosa","6182/2013","paralisada"
"1081420","CENTRO DE EDUCAÇÃO INFANTIL SÃO TIAGO","São Tiago","MG","Municipal","rua marechal teodoro, s/nº","46298/2014","paralisada"
"24489","PAC 2 - CRECHE/PRÉ-ESCOLA  005","São Vicente","SP","Municipal","rua jequie","3127/2012","paralisada"
"1014609","Creche Pandorga","São Vicente do Sul","RS","Municipal","rua dr manoel cipriano d'avila","9681/2014","paralisada"
"25186","PAC 2 - CRECHE/PRÉ-ESCOLA  001","São Vicente Ferrer","MA","Municipal","rua a-01 c/ rua b-09","2722/2012","paralisada"
"19913","Terreno da Creche do tipo \\","Sapé","PB","Municipal","travessa antonio alves silva","1683/2011","paralisada"
"1016490","Creche da Água Branca - Sapeaçu - BA","Sapeaçu","BA","Municipal","povoado de agua branca","10068/2014","paralisada"
"19995","Escola de Educação Infantil Sapucaia do Sul","Sapucaia do Sul","RS","Municipal","rua edison passos","449/2011","paralisada"
"1009738","BELA VISTA - Sátiro Dias - BA","Sátiro Dias","BA","Municipal","rua das flores","19723/2014","atrasada"
"1017069","Lot Alto da Boa Vista III - Satuba - AL","Satuba","AL","Municipal","rua nossa senhora da guia","10790/2014","atrasada"
"25671","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Satubinha","MA","Municipal","rua praça do mercado","2696/2012","paralisada"
"1012597","Creche Municipal","Saúde","BA","Municipal","travessa olho d´água","8739/2014","atrasada"
"1016652","ESCOLA MUNICIPAL DRA MARILENE PEREIRA ROCHA - Saúde - BA","Saúde","BA","Municipal","rua agua branca","30164/2014","paralisada"
"1010728","CONSTRUÇAO DE NOVA ESCOLA PADRONIZADA NOSSA SENHORA DA CONCEIÇAO - Sebastião Barros - PI","Sebastião Barros","PI","Municipal","povoado pitombas","22634/2014","paralisada"
"1006960","Creche Tio Vanja","Senador Alexandre Costa","MA","Municipal","rua do egito","7368/2013","paralisada"
"19804","CMEI RESIDENCIAL BOA VISTA","Senador Canedo","GO","Municipal","avenida antonio flavio lima entre rua bv 6 e bv 7","7237/2013","paralisada"
"19977","CMEI PARQUE INDUSTRIAL","Senador Canedo","GO","Municipal","av presidente roosevelt","7237/2013","atrasada"
"8577","658752 - Esc. Educ. Infantil - Tipo C - SENADOR GEORGINO AVELINO/RN","Senador Georgino Avelino","RN","Municipal",NA,"658752/2009","paralisada; sem endereço"
"24273","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Senador Guiomard","AC","Municipal","av. brasil ,s/n","8449/2014","paralisada"
"29301","Senador Guiomard - 6º ao 9º e Médio","Senador Guiomard","AC","Estadual","rodovia ac-40","8477/2014","atrasada"
"1080316","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Senador La Rocque","MA","Municipal","rua castelo branco","2668/2012","atrasada"
"1023784","EEEP DE SENADOR POMPEU - Senador Pompeu - CE","Senador Pompeu","CE","Estadual","br 226","38146/2015","atrasada"
"1009959","ÁREA DA ESCOLA DE SÃO JOSÉ DO JACARÉ","Senhora do Porto","MG","Municipal","rua são josé, são josé do jacaré, distrito de senhora do porto","19655/2014","atrasada"
"25575","POVOADO DE ALDEIÁ","Sento Sé","BA","Municipal","rua pricipal","2523/2012","paralisada"
"25704","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Seringueiras","RO","Municipal",NA,"3084/2012","paralisada; sem endereço"
"29564","Quadra com projeto padrão na EMEF Ministro Petrônio Portela","Serra","ES","Municipal","rua serrana","9411/2014","atrasada"
"1009125","CMEI Vista da Serra II","Serra","ES","Municipal","rua iuna","9862/2014","atrasada"
"1006343","Vista do Cruzeiro - Serra de São Bento - RN","Serra de São Bento","RN","Municipal","rua principal-liga serra de sao bento a gameleira","19479/2014","atrasada"
"1017786"," Professora Maria Leonice Lourenço","Serra de São Bento","RN","Municipal","rua projetada","11686/2014","paralisada"
"11854","702308 - Esc. Educ. Infantil   Tipo B  - Proinfância - Const","Serra dos Aimorés","MG","Municipal","praça 31 de dezembro","702308/2010","paralisada"
"18288","Bairro São Gonçalo","Serra Dourada","BA","Municipal","avenida são cristóvão","1247/2011","paralisada"
"20793","703506/10- CE Nossa Senhora de Lourdes - Serra Preta/BA","Serra Preta","BA","Estadual","praça da matriz","703506/2010","atrasada"
"1001849","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Serrano do Maranhão","MA","Municipal","avenida das laranjeiras s/n","6039/2013","atrasada"
