"id","nome","municipio","uf","responsabilidade","logradouro","ano_convenio","total_pago","cancelada","concluida","paralisada","nao_iniciada","execucao","atrasada","sem_end","status","situacao_segundo_tbrasil","status_segundo_simec","ano_fim_vigencia_convenio","termo_convenio","data_prevista_de_conclusao_da_obra","data_final_prevista_e_estimada","ano_data_final_prevista_e_estimada","tipo_do_projeto","projeto_obra_transparente"
"1009489","EMEF NOVA GERAÇÃO - Brasil Novo - PA","Brasil Novo","PA","Municipal","vicinal 21","2014","198990.06",1,0,0,0,0,0,0,"cancelada","obra cancelada","Obra Cancelada","2016","45198/2014",NA,NA,NA,"Espaço Educativo - 06 Salas",0
"1009490","EMEF Ayrton Sena","Brasil Novo","PA","Municipal","vicinal 09","2014","26587.09",1,0,0,0,0,0,0,"cancelada","obra cancelada","Obra Cancelada","2016","45198/2014",NA,NA,NA,"Espaço Educativo - 01 Sala",0
"1009491","EMEF BOA ESPERANÇA - Brasil Novo - PA","Brasil Novo","PA","Municipal","km 48","2014","198990.11",1,0,0,0,0,0,0,"cancelada","obra cancelada","Obra Cancelada","2016","45198/2014",NA,NA,NA,"Espaço Educativo - 06 Salas",0
"1009492","Lagoa da Esperança - Santo Amaro do Maranhão - MA","Santo Amaro do Maranhão","MA","Municipal","povoado lagoa da esperança","2014","166512.96",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","22650/2014",2018-08-23,2018-08-23,"2018","Espaço Educativo - 02 Salas",0
"1009493","Cocal - Santo Amaro do Maranhão - MA","Santo Amaro do Maranhão","MA","Municipal","povoado cocal","2014","602954.04",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","22650/2014",2018-08-08,2018-08-08,"2018","Espaço Educativo - 06 Salas",0
"1009494","Ponta Verde - Santo Amaro do Maranhão - MA","Santo Amaro do Maranhão","MA","Municipal","povoado pónta verde","2014","171410.4",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","22650/2014",2018-08-08,2018-08-08,"2018","Espaço Educativo - 02 Salas",0
"1009495","Travosa I - Santo Amaro do Maranhão - MA","Santo Amaro do Maranhão","MA","Municipal","travosa i","2014","406431.9",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","22650/2014",2018-08-28,2018-08-28,"2018","Espaço Educativo - 06 Salas",0
"1009496","Bebedouro - Santo Amaro do Maranhão - MA","Santo Amaro do Maranhão","MA","Municipal","povoado bebedouro","2014","122436",0,0,1,0,0,1,0,"paralisada","paralisada e já devia ter sido entregue","Paralisada","2018","22650/2014",2018-08-07,2018-08-07,"2018","Espaço Educativo - 02 Salas",0
"1009497","EMEF BOA ESPERANÇA(ANEXO) - Anapu - PA","Anapu","PA","Municipal","vicinal i","2014","245498.77",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","22299/2014",2015-10-09,2015-10-09,"2015","Espaço Educativo - 02 Salas",0
"1009498","EMEF JOSE DE ALENCAR - Anapu - PA","Anapu","PA","Municipal","vicinal ii","2014","126373.4",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","22299/2014",2016-04-26,2016-04-26,"2016","Espaço Educativo - 01 Sala",0
"1009499","EMEF NOSSA SENHORA DA ABADIA - Anapu - PA","Anapu","PA","Municipal","trav.santana","2014","133024.63",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","22299/2014",2018-04-10,2018-04-10,"2018","Espaço Educativo - 01 Sala",0
"1009500","EMEF NOVA CONQUISTA - Anapu - PA","Anapu","PA","Municipal","vicinal agua preta","2014","102428.96",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","22299/2014",2016-05-20,2016-05-20,"2016","Espaço Educativo - 01 Sala",0
"1009501","EMEF SANTA JULIA - Anapu - PA","Anapu","PA","Municipal","travessao santana","2014","184124.07",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","22299/2014",2016-07-08,2016-07-08,"2016","Espaço Educativo - 02 Salas",0
"1009503","EMEF JANIO QUADROS - Anapu - PA","Anapu","PA","Municipal","vicinal tres barracas","2014","196399.04",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","22299/2014",2018-08-23,2018-08-23,"2018","Espaço Educativo - 02 Salas",0
"1009504","EMEF NOVA VIDA - Anapu - PA","Anapu","PA","Municipal","vicinal i","2014","133024.63",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","22299/2014",2015-10-09,2015-10-09,"2015","Espaço Educativo - 01 Sala",0
"1009505","EMEF EUZEBIO DE QUEIROZ - Anapu - PA","Anapu","PA","Municipal","br.230(transamazonica)","2014","184122.91",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","22299/2014",2018-08-03,2018-08-03,"2018","Espaço Educativo - 02 Salas",0
"1009506","EMEF CAMINHO DA VITORIA - Anapu - PA","Anapu","PA","Municipal","trav.pilão do norte","2014","126373.4",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","22299/2014",2018-06-22,2018-06-22,"2018","Espaço Educativo - 01 Sala",0
